date,asin,ads_date_ref,tsales_date_ref,impressions,clicks,ad_spend,units_sold,ad_sales,shippedunits,shippedrevenueamount,Item Name,Collection,Category,Size,Inch,Ad Type,orderedunits,orderedrevenueamount
2024-10-09,B0CY5KFQBD,2024-10-09,,64,0,0,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top Queen Mattress,Isabella Pillow Top,Mattress,Queen,14 Inch,SD,,
2024-10-09,B0BGDXV7FD,2024-10-09,,478,0,2,0,0,,,"NapQueen 8"" Maxima Hybrid Mattress, Queen, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Queen,8 Inch,SD,,
2024-09-10,B09KTF8ZDQ,2024-09-10,,273,0,1,0,0,,,"NapQueen Elsa 6"" Innerspring Mattress, Twin XL",Innerspring,Mattress,Twin XL,6 Inch,SD,,
2024-09-27,B0BRCW79VK,2024-09-27,,117,0,0,0,0,,,"NapQueen Anula Green Tea 6'', Queen",Anula,Mattress,Queen,6 Inch,SD,,
2024-09-21,B0BRDCJWJC,2024-09-21,,144,0,0,0,0,,,"NapQueen 10"" Maxima Hybrid Mattress, Queen, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Queen,10 Inch,SD,,
2024-10-07,B0BSLVXHYJ,2024-10-07,,52,0,0,0,0,,,"NapQueen Alpha Bed Frame, Queen",Alpha,Bed Frame,Queen,14 Inch,SD,,
2024-10-05,B09X1J3WBF,2024-10-05,,493,0,1,0,0,,,"NapQueen Elizabeth 14"" Gel Memory Foam Mattress, King",Elizabeth,Mattress,King,14 Inch,SD,,
2024-09-21,B09KSYL73R,2024-09-21,,68,0,0,0,0,,,"NapQueen Elsa 8"" Innerspring Mattress, Twin XL",Innerspring,Mattress,Twin XL,8 Inch,SD,,
2024-09-19,B0BSLTV9FL,2024-09-19,,18,0,0,0,0,,,"NapQueen Alpha Bed Frame, King",Alpha,Bed Frame,King,14 Inch,SD,,
2024-09-25,B09MR4G722,2024-09-25,,305,0,1,0,0,,,"NapQueen 12"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,12 Inch,SD,,
2024-10-09,B0BRCYJ4SR,2024-10-09,,872,0,3,0,0,,,"NapQueen Anula Green Tea 6'', Twin-XL",Anula,Mattress,Twin XL,6 Inch,SD,,
2024-09-25,B0C9JLKFPZ,2024-09-25,,68,0,0,0,0,,,"NapQueen Anula Green Tea 8'', Queen",Anula,Mattress,Queen,8 Inch,SD,,
2024-09-23,B0BGDXM13S,2024-09-23,,43,0,0,0,0,,,"NapQueen 8"" Maxima Hybrid Mattress, King, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,King,8 Inch,SD,,
2024-10-06,B09MR4D874,2024-10-06,,292,0,1,0,0,,,"NapQueen 10"" Bamboo Charcoal Mattress, King",Bamboo Charcoal Mattress,Mattress,King,10 Inch,SD,,
2024-09-29,B0BSLTV9FL,2024-09-29,,26,0,0,0,0,,,"NapQueen Alpha Bed Frame, King",Alpha,Bed Frame,King,14 Inch,SD,,
2024-10-09,B09KDTS4DC,2024-10-09,,165,0,1,0,0,,,"NapQueen Elizabeth 8"" Gel Memory Foam Mattress, Full",Elizabeth,Mattress,Full,8 Inch,SD,,
2024-09-27,B0BRDCJWJC,2024-09-27,,77,0,0,0,0,,,"NapQueen 10"" Maxima Hybrid Mattress, Queen, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Queen,10 Inch,SD,,
2024-09-23,B0B31VTH56,2024-09-23,,151,0,1,0,0,,,"NapQueen 6"" Bamboo Charcoal Mattress, Twin-XL",Bamboo Charcoal Mattress,Mattress,Twin XL,6 Inch,SD,,
2024-10-01,B0BSLWJKSX,2024-10-01,,153,0,0,0,0,,,"NapQueen Alpha Bed Frame, Twin",Alpha,Bed Frame,Twin,14 Inch,SD,,
2024-10-09,B0BRCXQRC9,2024-10-09,,675,0,2,0,0,,,"NapQueen Anula Green Tea 8"", Twin",Anula,Mattress,Twin,8 Inch,SD,,
2024-09-21,B0C9JLKFPZ,2024-09-21,,185,0,1,0,0,,,"NapQueen Anula Green Tea 8'', Queen",Anula,Mattress,Queen,8 Inch,SD,,
2024-09-11,B09KSYL73R,2024-09-11,,407,0,1,0,0,,,"NapQueen Elsa 8"" Innerspring Mattress, Twin XL",Innerspring,Mattress,Twin XL,8 Inch,SD,,
2024-10-09,B09MR4Z3H8,2024-10-09,,412,0,1,0,0,,,"NapQueen 10"" Bamboo Charcoal Mattress, Full",Bamboo Charcoal Mattress,Mattress,Full,10 Inch,SD,,
2024-09-15,B0CY5LR4VX,2024-09-15,,130,0,0,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top Full Mattress,Isabella Pillow Top,Mattress,Full,14 Inch,SD,,
2024-09-14,B0BSLWJKSX,2024-09-14,,48,0,0,0,0,,,"NapQueen Alpha Bed Frame, Twin",Alpha,Bed Frame,Twin,14 Inch,SD,,
2024-09-09,B09MR4D874,2024-09-09,,160,0,0,0,0,,,"NapQueen 10"" Bamboo Charcoal Mattress, King",Bamboo Charcoal Mattress,Mattress,King,10 Inch,SD,,
2024-09-09,B0CY5LR4VX,2024-09-09,,87,0,0,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top Full Mattress,Isabella Pillow Top,Mattress,Full,14 Inch,SD,,
2024-09-25,B0CY5QQ49F,2024-09-25,,243,0,1,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top King Mattress,Isabella Pillow Top,Mattress,King,14 Inch,SD,,
2024-09-23,B09KDXJJ6W,2024-09-23,,268,0,1,0,0,,,"NapQueen Elizabeth 10"" Gel Memory Foam Mattress, Twin XL",Elizabeth,Mattress,Twin XL,10 Inch,SD,,
2024-09-13,B0CY5LR4VX,2024-09-13,,38,0,0,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top Full Mattress,Isabella Pillow Top,Mattress,Full,14 Inch,SD,,
2024-09-27,B0BRCXQRC9,2024-09-27,,518,0,2,0,0,,,"NapQueen Anula Green Tea 8"", Twin",Anula,Mattress,Twin,8 Inch,SD,,
2024-09-16,B0BRDCJWJC,2024-09-16,,224,0,1,0,0,,,"NapQueen 10"" Maxima Hybrid Mattress, Queen, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Queen,10 Inch,SD,,
2024-09-18,B0BSLVXHYJ,2024-09-18,,35,0,0,0,0,,,"NapQueen Alpha Bed Frame, Queen",Alpha,Bed Frame,Queen,14 Inch,SD,,
2024-09-21,B0BGDXV7FD,2024-09-21,,432,0,1,0,0,,,"NapQueen 8"" Maxima Hybrid Mattress, Queen, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Queen,8 Inch,SD,,
2024-09-13,B0BRDCJWJC,2024-09-13,,141,0,0,0,0,,,"NapQueen 10"" Maxima Hybrid Mattress, Queen, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Queen,10 Inch,SD,,
2024-09-17,B09X1JTK49,2024-09-17,,154,0,0,0,0,,,"NapQueen Elizabeth 6"" Gel Memory Foam Mattress, Queen",Elizabeth,Mattress,Queen,6 Inch,SD,,
2024-09-30,B0CY5QQ49F,2024-09-30,,577,0,2,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top King Mattress,Isabella Pillow Top,Mattress,King,14 Inch,SD,,
2024-09-17,B09MR4D874,2024-09-17,,285,0,1,0,0,,,"NapQueen 10"" Bamboo Charcoal Mattress, King",Bamboo Charcoal Mattress,Mattress,King,10 Inch,SD,,
2024-09-29,B0BSLVXHYJ,2024-09-29,,53,0,0,0,0,,,"NapQueen Alpha Bed Frame, Queen",Alpha,Bed Frame,Queen,14 Inch,SD,,
2024-10-05,B0C9JLKFPZ,2024-10-05,,122,0,0,0,0,,,"NapQueen Anula Green Tea 8'', Queen",Anula,Mattress,Queen,8 Inch,SD,,
2024-10-02,B0C9JLKFPZ,2024-10-02,,94,0,0,0,0,,,"NapQueen Anula Green Tea 8'', Queen",Anula,Mattress,Queen,8 Inch,SD,,
2024-09-14,B0BGDXM13S,2024-09-14,,9,0,0,0,0,,,"NapQueen 8"" Maxima Hybrid Mattress, King, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,King,8 Inch,SD,,
2024-09-16,B0BGDXM13S,2024-09-16,,75,0,0,0,0,,,"NapQueen 8"" Maxima Hybrid Mattress, King, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,King,8 Inch,SD,,
2024-10-04,B0CY5LR4VX,2024-10-04,,30,0,0,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top Full Mattress,Isabella Pillow Top,Mattress,Full,14 Inch,SD,,
2024-09-25,B09KTFXX6L,2024-09-25,,673,0,2,0,0,,,"NapQueen Elsa 6"" Innerspring Mattress, Queen",Innerspring,Mattress,Queen,6 Inch,SD,,
2024-09-12,B0BGDXM13S,2024-09-12,,22,0,0,0,0,,,"NapQueen 8"" Maxima Hybrid Mattress, King, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,King,8 Inch,SD,,
2024-09-14,B0C9JLKFPZ,2024-09-14,,196,0,1,0,0,,,"NapQueen Anula Green Tea 8'', Queen",Anula,Mattress,Queen,8 Inch,SD,,
2024-09-29,B0CY5LR4VX,2024-09-29,,49,0,0,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top Full Mattress,Isabella Pillow Top,Mattress,Full,14 Inch,SD,,
2024-09-10,B09MR5WS3Y,2024-09-10,,333,0,1,0,0,,,"NapQueen 8"" Bamboo Charcoal Mattress, King",Bamboo Charcoal Mattress,Mattress,King,8 Inch,SD,,
2024-09-19,B0BRDCJWJC,2024-09-19,,132,0,0,0,0,,,"NapQueen 10"" Maxima Hybrid Mattress, Queen, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Queen,10 Inch,SD,,
2024-09-16,B0BSLVXHYJ,2024-09-16,,13,0,0,0,0,,,"NapQueen Alpha Bed Frame, Queen",Alpha,Bed Frame,Queen,14 Inch,SD,,
2024-09-25,B0BSLVXHYJ,2024-09-25,,35,0,0,0,0,,,"NapQueen Alpha Bed Frame, Queen",Alpha,Bed Frame,Queen,14 Inch,SD,,
2024-09-14,B09MR4Z3H9,2024-09-14,,396,0,1,0,0,,,"NapQueen 12"" Bamboo Charcoal Mattress, Full",Bamboo Charcoal Mattress,Mattress,Full,12 Inch,SD,,
2024-09-17,B09X1J3WBF,2024-09-17,,501,0,1,0,0,,,"NapQueen Elizabeth 14"" Gel Memory Foam Mattress, King",Elizabeth,Mattress,King,14 Inch,SD,,
2024-10-08,B0BSLTV9FL,2024-10-08,,37,0,0,0,0,,,"NapQueen Alpha Bed Frame, King",Alpha,Bed Frame,King,14 Inch,SD,,
2024-09-24,B0BRCYJ33N,2024-09-24,,253,0,1,0,0,,,"NapQueen Anula Green Tea 10'', Twin-XL",Anula,Mattress,Twin XL,10 Inch,SD,,
2024-09-17,B0BSLVXHYJ,2024-09-17,,23,0,0,0,0,,,"NapQueen Alpha Bed Frame, Queen",Alpha,Bed Frame,Queen,14 Inch,SD,,
2024-10-09,B0BRCXP7VN,2024-10-09,,180,0,1,0,0,,,"NapQueen Anula Green Tea 8'', Full",Anula,Mattress,Full,8 Inch,SD,,
2024-10-08,B0CY5QQ49F,2024-10-08,,124,0,0,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top King Mattress,Isabella Pillow Top,Mattress,King,14 Inch,SD,,
2024-09-11,B09MR5WS3Y,2024-09-11,,340,0,1,0,0,,,"NapQueen 8"" Bamboo Charcoal Mattress, King",Bamboo Charcoal Mattress,Mattress,King,8 Inch,SD,,
2024-09-20,B0BSLVXHYJ,2024-09-20,,20,0,0,0,0,,,"NapQueen Alpha Bed Frame, Queen",Alpha,Bed Frame,Queen,14 Inch,SD,,
2024-10-01,B0CY5KFQBD,2024-10-01,,7,0,0,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top Queen Mattress,Isabella Pillow Top,Mattress,Queen,14 Inch,SD,,
2024-09-21,B0B31SVP2Q,2024-09-21,,113,0,0,0,0,,,"NapQueen 14"" Bamboo Charcoal Mattress, Twin XL",Bamboo Charcoal Mattress,Mattress,Twin XL,14 Inch,SD,,
2024-09-11,B0B31Y1FDZ,2024-09-11,,139,0,0,0,0,,,"NapQueen 6"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,6 Inch,SD,,
2024-09-17,B09KTF8ZDQ,2024-09-17,,402,0,1,0,0,,,"NapQueen Elsa 6"" Innerspring Mattress, Twin XL",Innerspring,Mattress,Twin XL,6 Inch,SD,,
2024-10-03,B09X1H629F,2024-10-03,,168,0,1,0,0,,,"NapQueen Elizabeth 14"" Gel Memory Foam Mattress, Twin",Elizabeth,Mattress,Twin,14 Inch,SD,,
2024-10-06,B0CY5QQ49F,2024-10-06,,341,0,1,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top King Mattress,Isabella Pillow Top,Mattress,King,14 Inch,SD,,
2024-09-16,B09KDR64LT,2024-09-16,,327,0,1,0,0,,,"NapQueen Elizabeth 10"" Gel Memory Foam Mattress, Twin",Elizabeth,Mattress,Twin,10 Inch,SD,,
2024-09-26,B0BGDXM13S,2024-09-26,,65,0,0,0,0,,,"NapQueen 8"" Maxima Hybrid Mattress, King, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,King,8 Inch,SD,,
2024-09-17,B0BSLWJKSX,2024-09-17,,65,0,0,0,0,,,"NapQueen Alpha Bed Frame, Twin",Alpha,Bed Frame,Twin,14 Inch,SD,,
2024-10-09,B0BSLTV9FL,2024-10-09,,27,0,0,0,0,,,"NapQueen Alpha Bed Frame, King",Alpha,Bed Frame,King,14 Inch,SD,,
2024-10-09,B09X1FWK8Z,2024-10-09,,221,0,1,0,0,,,"NapQueen Elizabeth 14"" Gel Memory Foam Mattress, Full",Elizabeth,Mattress,Full,14 Inch,SD,,
2024-09-09,B0B31SM3ZR,2024-09-09,,351,0,1,0,0,,,"NapQueen 14"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,14 Inch,SD,,
2024-09-15,B0C9JLKFPZ,2024-09-15,,184,0,1,0,0,,,"NapQueen Anula Green Tea 8'', Queen",Anula,Mattress,Queen,8 Inch,SD,,
2024-10-03,B0C9JLKFPZ,2024-10-03,,159,0,0,0,0,,,"NapQueen Anula Green Tea 8'', Queen",Anula,Mattress,Queen,8 Inch,SD,,
2024-09-19,B0C9JLKFPZ,2024-09-19,,199,0,1,0,0,,,"NapQueen Anula Green Tea 8'', Queen",Anula,Mattress,Queen,8 Inch,SD,,
2024-09-10,B0CY5LR4VX,2024-09-10,,82,0,0,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top Full Mattress,Isabella Pillow Top,Mattress,Full,14 Inch,SD,,
2024-09-09,B0BSLWJKSX,2024-09-09,,10,0,0,0,0,,,"NapQueen Alpha Bed Frame, Twin",Alpha,Bed Frame,Twin,14 Inch,SD,,
2024-09-09,B0BGDZLDX2,2024-09-09,,404,0,1,0,0,,,"NapQueen 8"" Maxima Hybrid Mattress, Twin-XL, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin XL,8 Inch,SD,,
2024-10-08,B09KDYY3SB,2024-10-08,,466,0,1,0,0,,,"NapQueen Elizabeth 10"" Gel Memory Foam Mattress, Queen",Elizabeth,Mattress,Queen,10 Inch,SD,,
2024-09-20,B0C9JLKFPZ,2024-09-20,,181,0,1,0,0,,,"NapQueen Anula Green Tea 8'', Queen",Anula,Mattress,Queen,8 Inch,SD,,
2024-09-13,B0BGDXV7FD,2024-09-13,,262,0,1,0,0,,,"NapQueen 8"" Maxima Hybrid Mattress, Queen, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Queen,8 Inch,SD,,
2024-10-06,B0BSLVXHYJ,2024-10-06,,19,0,0,0,0,,,"NapQueen Alpha Bed Frame, Queen",Alpha,Bed Frame,Queen,14 Inch,SD,,
2024-09-20,B0BSLWJKSX,2024-09-20,,29,0,0,0,0,,,"NapQueen Alpha Bed Frame, Twin",Alpha,Bed Frame,Twin,14 Inch,SD,,
2024-10-01,B0C9JLKFPZ,2024-10-01,,128,0,0,0,0,,,"NapQueen Anula Green Tea 8'', Queen",Anula,Mattress,Queen,8 Inch,SD,,
2024-09-18,B0CY5QQ49F,2024-09-18,,207,0,1,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top King Mattress,Isabella Pillow Top,Mattress,King,14 Inch,SD,,
2024-10-05,B0B31T1XMH,2024-10-05,,22,0,0,0,0,,,"NapQueen 14"" Bamboo Charcoal Mattress, Full",Bamboo Charcoal Mattress,Mattress,Full,14 Inch,SD,,
2024-09-21,B0BGDXM13S,2024-09-21,,220,0,1,0,0,,,"NapQueen 8"" Maxima Hybrid Mattress, King, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,King,8 Inch,SD,,
2024-09-09,B09MR2FY5D,2024-09-09,,934,0,3,0,0,,,"NapQueen 10"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,10 Inch,SD,,
2024-09-13,B0BGDXM13S,2024-09-13,,43,0,0,0,0,,,"NapQueen 8"" Maxima Hybrid Mattress, King, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,King,8 Inch,SD,,
2024-09-27,B09KDVXTP4,2024-09-27,,131,0,0,0,0,,,"NapQueen Elizabeth 10"" Gel Memory Foam Mattress, Full",Elizabeth,Mattress,Full,10 Inch,SD,,
2024-10-03,B0BSLWJKSX,2024-10-03,,35,0,0,0,0,,,"NapQueen Alpha Bed Frame, Twin",Alpha,Bed Frame,Twin,14 Inch,SD,,
2024-09-22,B0C9JLKFPZ,2024-09-22,,127,0,0,0,0,,,"NapQueen Anula Green Tea 8'', Queen",Anula,Mattress,Queen,8 Inch,SD,,
2024-10-02,B0CY5KFQBD,2024-10-02,,15,0,0,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top Queen Mattress,Isabella Pillow Top,Mattress,Queen,14 Inch,SD,,
2024-10-04,B0BSLTV9FL,2024-10-04,,17,0,0,0,0,,,"NapQueen Alpha Bed Frame, King",Alpha,Bed Frame,King,14 Inch,SD,,
2024-10-09,B09KDLQ2GW,2024-10-09,,174,0,0,0,0,,,"NapQueen Elizabeth 12"" Gel Memory Foam Mattress, Queen",Elizabeth,Mattress,Queen,12 Inch,SD,,
2024-10-04,B0C9JLKFPZ,2024-10-04,,99,0,0,0,0,,,"NapQueen Anula Green Tea 8'', Queen",Anula,Mattress,Queen,8 Inch,SD,,
2024-09-16,B0C9JLKFPZ,2024-09-16,,169,0,1,0,0,,,"NapQueen Anula Green Tea 8'', Queen",Anula,Mattress,Queen,8 Inch,SD,,
2024-09-10,B0B31S8KPF,2024-09-10,,219,0,1,0,0,,,"NapQueen 14"" Bamboo Charcoal Mattress, King",Bamboo Charcoal Mattress,Mattress,King,14 Inch,SD,,
2024-10-08,B09MR4D874,2024-10-08,,207,0,1,0,0,,,"NapQueen 10"" Bamboo Charcoal Mattress, King",Bamboo Charcoal Mattress,Mattress,King,10 Inch,SD,,
2024-09-19,B0BGDXM13S,2024-09-19,,114,0,0,0,0,,,"NapQueen 8"" Maxima Hybrid Mattress, King, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,King,8 Inch,SD,,
2024-09-11,B0BSLVXHYJ,2024-09-11,,10,0,0,0,0,,,"NapQueen Alpha Bed Frame, Queen",Alpha,Bed Frame,Queen,14 Inch,SD,,
2024-09-24,B0BSLWJKSX,2024-09-24,,43,0,0,0,0,,,"NapQueen Alpha Bed Frame, Twin",Alpha,Bed Frame,Twin,14 Inch,SD,,
2024-09-28,B0C9JLKFPZ,2024-09-28,,60,0,0,0,0,,,"NapQueen Anula Green Tea 8'', Queen",Anula,Mattress,Queen,8 Inch,SD,,
2024-09-20,B09X1JTK49,2024-09-20,,110,0,0,0,0,,,"NapQueen Elizabeth 6"" Gel Memory Foam Mattress, Queen",Elizabeth,Mattress,Queen,6 Inch,SD,,
2024-10-08,B0BSLWJKSX,2024-10-08,,85,0,0,0,0,,,"NapQueen Alpha Bed Frame, Twin",Alpha,Bed Frame,Twin,14 Inch,SD,,
2024-09-27,B09MR3XT5G,2024-09-27,,620,0,2,0,0,,,"NapQueen 8"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,8 Inch,SD,,
2024-10-05,B0BSLTV9FL,2024-10-05,,6,0,0,0,0,,,"NapQueen Alpha Bed Frame, King",Alpha,Bed Frame,King,14 Inch,SD,,
2024-09-24,B0BRDCJWJC,2024-09-24,,78,0,0,0,0,,,"NapQueen 10"" Maxima Hybrid Mattress, Queen, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Queen,10 Inch,SD,,
2024-10-03,B0CY5KFQBD,2024-10-03,,52,0,0,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top Queen Mattress,Isabella Pillow Top,Mattress,Queen,14 Inch,SD,,
2024-09-13,B0CY5QQ49F,2024-09-13,,410,0,1,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top King Mattress,Isabella Pillow Top,Mattress,King,14 Inch,SD,,
2024-09-13,B0BRCXQMS5,2024-09-13,,629,0,2,0,0,,,"NapQueen Anula Green Tea 12'', Twin-XL",Anula,Mattress,Twin XL,12 Inch,SD,,
2024-09-10,B0B31Y1FDZ,2024-09-10,,126,0,0,0,0,,,"NapQueen 6"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,6 Inch,SD,,
2024-09-12,B0BSLWJKSX,2024-09-12,,37,0,0,0,0,,,"NapQueen Alpha Bed Frame, Twin",Alpha,Bed Frame,Twin,14 Inch,SD,,
2024-10-03,B0BRCXCXCV,2024-10-03,,356,0,1,0,0,,,"NapQueen Anula Green Tea 10'', Queen",Anula,Mattress,Queen,10 Inch,SD,,
2024-10-06,B0BSLWJKSX,2024-10-06,,77,0,0,0,0,,,"NapQueen Alpha Bed Frame, Twin",Alpha,Bed Frame,Twin,14 Inch,SD,,
2024-10-09,B09KDTHJ6V,2024-10-09,,167,0,0,0,0,,,"NapQueen Elizabeth 12"" Gel Memory Foam Mattress, Twin",Elizabeth,Mattress,Twin,12 Inch,SD,,
2024-09-27,B0CY5QQ49F,2024-09-27,,296,0,1,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top King Mattress,Isabella Pillow Top,Mattress,King,14 Inch,SD,,
2024-09-18,B0B31Y1FDZ,2024-09-18,,132,0,0,0,0,,,"NapQueen 6"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,6 Inch,SD,,
2024-09-15,B0BGDXV7FD,2024-09-15,,286,0,1,0,0,,,"NapQueen 8"" Maxima Hybrid Mattress, Queen, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Queen,8 Inch,SD,,
2024-09-20,B0B31VTH56,2024-09-20,,199,0,1,0,0,,,"NapQueen 6"" Bamboo Charcoal Mattress, Twin-XL",Bamboo Charcoal Mattress,Mattress,Twin XL,6 Inch,SD,,
2024-09-13,B0C9JLKFPZ,2024-09-13,,121,0,0,0,0,,,"NapQueen Anula Green Tea 8'', Queen",Anula,Mattress,Queen,8 Inch,SD,,
2024-10-02,B0CY5LR4VX,2024-10-02,,27,0,0,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top Full Mattress,Isabella Pillow Top,Mattress,Full,14 Inch,SD,,
2024-10-08,B0BRDCJWJC,2024-10-08,,272,0,1,0,0,,,"NapQueen 10"" Maxima Hybrid Mattress, Queen, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Queen,10 Inch,SD,,
2024-09-21,B0BSLWJKSX,2024-09-21,,29,0,0,0,0,,,"NapQueen Alpha Bed Frame, Twin",Alpha,Bed Frame,Twin,14 Inch,SD,,
2024-09-24,B09KDVXTP4,2024-09-24,,260,0,1,0,0,,,"NapQueen Elizabeth 10"" Gel Memory Foam Mattress, Full",Elizabeth,Mattress,Full,10 Inch,SD,,
2024-09-27,B0BSLWJKSX,2024-09-27,,36,0,0,0,0,,,"NapQueen Alpha Bed Frame, Twin",Alpha,Bed Frame,Twin,14 Inch,SD,,
2024-09-10,B0BRDCBGFD,2024-09-10,,344,0,1,0,0,,,"NapQueen 10"" Maxima Hybrid Mattress, Twin, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin,10 Inch,SD,,
2024-09-17,B0BGDXM13S,2024-09-17,,45,0,0,0,0,,,"NapQueen 8"" Maxima Hybrid Mattress, King, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,King,8 Inch,SD,,
2024-10-05,B0BSLWJKSX,2024-10-05,,48,0,0,0,0,,,"NapQueen Alpha Bed Frame, Twin",Alpha,Bed Frame,Twin,14 Inch,SD,,
2024-09-24,B0C9JLKFPZ,2024-09-24,,79,0,0,0,0,,,"NapQueen Anula Green Tea 8'', Queen",Anula,Mattress,Queen,8 Inch,SD,,
2024-10-09,B09KDNYCYR,2024-10-09,,454,0,1,0,0,,,"NapQueen Elizabeth 8"" Gel Memory Foam Mattress, Twin XL",Elizabeth,Mattress,Twin XL,8 Inch,SD,,
2024-09-21,B0CY5QQ49F,2024-09-21,,444,0,1,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top King Mattress,Isabella Pillow Top,Mattress,King,14 Inch,SD,,
2024-09-25,B0BRDCJWJC,2024-09-25,,88,0,0,0,0,,,"NapQueen 10"" Maxima Hybrid Mattress, Queen, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Queen,10 Inch,SD,,
2024-09-26,B0CY5QQ49F,2024-09-26,,291,0,1,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top King Mattress,Isabella Pillow Top,Mattress,King,14 Inch,SD,,
2024-09-30,B0CY5LR4VX,2024-09-30,,114,0,0,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top Full Mattress,Isabella Pillow Top,Mattress,Full,14 Inch,SD,,
2024-10-08,B0B31T1XMH,2024-10-08,,192,0,1,0,0,,,"NapQueen 14"" Bamboo Charcoal Mattress, Full",Bamboo Charcoal Mattress,Mattress,Full,14 Inch,SD,,
2024-09-23,B0CY5QQ49F,2024-09-23,,544,0,2,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top King Mattress,Isabella Pillow Top,Mattress,King,14 Inch,SD,,
2024-09-11,B0B31VTH56,2024-09-11,,36,0,0,0,0,,,"NapQueen 6"" Bamboo Charcoal Mattress, Twin-XL",Bamboo Charcoal Mattress,Mattress,Twin XL,6 Inch,SD,,
2024-09-13,B0BSLWJKSX,2024-09-13,,16,0,0,0,0,,,"NapQueen Alpha Bed Frame, Twin",Alpha,Bed Frame,Twin,14 Inch,SD,,
2024-10-03,B0B31R1ZBV,2024-10-03,,271,0,1,0,0,,,"NapQueen 6"" Bamboo Charcoal Mattress, Full",Bamboo Charcoal Mattress,Mattress,Full,6 Inch,SD,,
2024-09-23,B0BSLVXHYJ,2024-09-23,,7,0,0,0,0,,,"NapQueen Alpha Bed Frame, Queen",Alpha,Bed Frame,Queen,14 Inch,SD,,
2024-09-15,B0BSLWJKSX,2024-09-15,,8,0,0,0,0,,,"NapQueen Alpha Bed Frame, Twin",Alpha,Bed Frame,Twin,14 Inch,SD,,
2024-09-28,B0CY5QQ49F,2024-09-28,,693,0,3,0,0,,,NapQueen 14'' Isabella Hybrid Pillow Top King Mattress,Isabella Pillow Top,Mattress,King,14 Inch,SD,,
