"sellerId","asin","startDate","endDate","searchQuery","searchQueryScore","searchQueryVolume","totalQueryImpressionCount","asinImpressionCount","asinImpressionShare","totalClickCount","totalClickRate","asinClickCount","asinClickShare","totalMedianClickPriceAmount","totalMedianClickPriceCurrencyCode","asinMedianClickPriceAmount","asinMedianClickPriceCurrencyCode","totalSameDayShippingClickCount","totalOneDayShippingClickCount","totalTwoDayShippingClickCount","totalCartAddCount","totalCartAddRate","asinCartAddCount","asinCartAddShare","totalMedianCartAddPriceAmount","totalMedianCartAddPriceCurrencyCode","asinMedianCartAddPriceAmount","asinMedianCartAddPriceCurrencyCode","totalSameDayShippingCartAddCount","totalOneDayShippingCartAddCount","totalTwoDayShippingCartAddCount","totalPurchaseCount","totalPurchaseRate","asinPurchaseCount","asinPurchaseShare","totalMedianPurchasePriceAmount","totalMedianPurchasePriceCurrencyCode","asinMedianPurchasePriceAmount","asinMedianPurchasePriceCurrencyCode","totalSameDayShippingPurchaseCount","totalOneDayShippingPurchaseCount","totalTwoDayShippingPurchaseCount","partner_id"
PERFECT_SAMPLERS_SELLER,B07VN7FGZ3,2025-03-30,2025-04-05,ground coffee,33,44985,1300367,73,0.01,15431,34.3,1,0.01,11.44,USD,21.99,USD,2723,5900,2142,7980,17.74,0,0.0,10.99,USD,,,1551,3056,957,4304,9.57,0,0.0,11.99,USD,,,906,1694,445,
PERFECT_SAMPLERS_SELLER,B07VN7FGZ3,2025-03-30,2025-04-05,crazy cups flavored ground coffee,53,13,318,8,2.52,5,38.46,1,20.0,21.98,USD,21.99,USD,0,3,0,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B07VN7FGZ3,2025-03-30,2025-04-05,flavored ground coffee variety pack,32,142,4416,59,1.34,76,53.52,2,2.63,25.48,USD,21.99,USD,6,28,32,18,12.68,0,0.0,25.73,USD,,,1,6,11,6,4.23,0,0.0,29.99,USD,,,0,3,3,
PERFECT_SAMPLERS_SELLER,B07VN7FGZ3,2025-03-30,2025-04-05,crazy cups decaf cinnamon french toast flavored ground coffee,51,10,201,9,4.48,4,40.0,1,25.0,11.5,USD,10.99,USD,0,4,0,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B07VN7FGZ3,2025-03-30,2025-04-05,ground coffee flavored,43,1243,32390,17,0.05,591,47.55,1,0.17,8.99,USD,9.89,USD,113,247,130,276,22.2,0,0.0,7.99,USD,,,57,131,50,123,9.9,0,0.0,7.99,USD,,,32,64,14,
PERFECT_SAMPLERS_SELLER,B07VN7FGZ3,2025-03-30,2025-04-05,decaf ground flavored coffee,20,26,692,16,2.31,17,65.38,2,11.76,17.99,USD,21.99,USD,3,2,3,5,19.23,1,20.0,15.95,USD,21.99,USD,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B07VN7FGZ3,2025-03-30,2025-04-05,crazy cups decaf ground,13,7,176,3,1.7,4,57.14,2,50.0,8.75,USD,21.99,USD,1,0,3,3,42.86,1,33.33,8.75,USD,21.99,USD,1,0,2,1,14.29,1,100.0,21.99,USD,21.99,USD,0,0,1,
PERFECT_SAMPLERS_SELLER,B07VN7FGZ3,2025-03-30,2025-04-05,decaf flavored coffee grounds,54,17,469,8,1.71,7,41.18,1,14.29,8.99,USD,9.89,USD,1,3,1,3,17.65,0,0.0,8.99,USD,,,1,2,0,2,11.76,0,0.0,5.43,USD,,,1,1,0,
PERFECT_SAMPLERS_SELLER,B07VN7FGZ3,2025-03-30,2025-04-05,flavored decaf,42,37,1299,31,2.39,20,54.05,1,5.0,16.99,USD,9.89,USD,2,8,6,8,21.62,0,0.0,20.97,USD,,,2,3,2,4,10.81,0,0.0,26.53,USD,,,0,2,2,
PERFECT_SAMPLERS_SELLER,B07VN7FGZ3,2025-03-30,2025-04-05,flavored ground decaf coffee,35,28,885,17,1.92,17,60.71,2,11.76,10.99,USD,9.89,USD,0,7,3,6,21.43,0,0.0,8.99,USD,,,0,3,1,2,7.14,0,0.0,8.99,USD,,,0,2,0,
PERFECT_SAMPLERS_SELLER,B07VN7FGZ3,2025-03-30,2025-04-05,flavored decaf ground,21,10,193,9,4.66,7,70.0,2,28.57,21.46,USD,21.99,USD,0,0,0,3,30.0,1,33.33,20.97,USD,21.99,USD,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B07VN7FGZ3,2025-03-30,2025-04-05,coffee grounds decaf,55,25,734,7,0.95,8,32.0,1,12.5,8.99,USD,8.18,USD,0,2,4,4,16.0,0,0.0,6.39,USD,,,0,1,2,3,12.0,0,0.0,6.39,USD,,,0,0,2,
PERFECT_SAMPLERS_SELLER,B07VN7FGZ3,2025-03-30,2025-04-05,coffee flavored,48,414,10716,10,0.09,169,40.82,1,0.59,8.49,USD,16.49,USD,31,67,28,95,22.95,0,0.0,7.99,USD,,,16,37,13,46,11.11,0,0.0,7.58,USD,,,5,20,7,
PERFECT_SAMPLERS_SELLER,B07VN7FGZ3,2025-03-30,2025-04-05,coffee decaf ground,40,293,8285,41,0.49,127,43.34,1,0.79,14.29,USD,21.99,USD,19,49,14,70,23.89,0,0.0,13.99,USD,,,17,31,8,48,16.38,0,0.0,13.99,USD,,,9,24,5,
PERFECT_SAMPLERS_SELLER,B07VN7FGZ3,2025-03-30,2025-04-05,friendlies decaf coffee flavors,39,6,132,5,3.79,4,66.67,2,50.0,11.99,USD,21.99,USD,0,4,0,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B07VN7FGZ3,2025-03-30,2025-04-05,crazy cup,41,61,2244,33,1.47,71,116.39,1,1.41,23.9,USD,21.99,USD,1,6,55,3,4.92,0,0.0,18.99,USD,,,0,2,1,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B07VN7FGZ3,2025-03-30,2025-04-05,crazy cups coffee ground,49,11,274,10,3.65,6,54.55,1,16.67,25.7,USD,21.99,USD,1,4,1,2,18.18,0,0.0,25.73,USD,,,0,2,0,1,9.09,0,0.0,25.73,USD,,,0,1,0,
PERFECT_SAMPLERS_SELLER,B07VN7FGZ3,2025-03-30,2025-04-05,crazy cup coffee ground,57,9,221,5,2.26,3,33.33,1,33.33,21.46,USD,21.99,USD,0,3,0,1,11.11,0,0.0,8.99,USD,,,0,1,0,1,11.11,0,0.0,8.99,USD,,,0,1,0,
PERFECT_SAMPLERS_SELLER,B07VN7FGZ3,2025-03-30,2025-04-05,crazy cups decaf coffee,47,24,915,11,1.2,10,41.67,1,10.0,21.46,USD,9.89,USD,0,6,3,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B07VN7FGZ3,2025-03-30,2025-04-05,crazy cups flavored decaf coffee,22,9,181,7,3.87,7,77.78,1,14.29,16.99,USD,10.99,USD,3,4,0,1,11.11,1,100.0,10.99,USD,10.99,USD,0,1,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B07VN7FGZ3,2025-03-30,2025-04-05,crazy cups decaf flavored k cups,29,408,10963,123,1.12,237,58.09,1,0.42,18.49,USD,10.99,USD,25,122,54,95,23.28,0,0.0,16.79,USD,,,10,46,20,45,11.03,0,0.0,18.99,USD,,,5,30,9,
PERFECT_SAMPLERS_SELLER,B07VN7FGZ3,2025-03-30,2025-04-05,ground coffee variety pack,68,188,5063,37,0.73,82,43.62,0,0.0,25.48,USD,,,23,30,16,19,10.11,0,0.0,24.99,USD,,,8,6,3,6,3.19,0,0.0,19.26,USD,,,2,3,1,
PERFECT_SAMPLERS_SELLER,B07VN7FGZ3,2025-03-30,2025-04-05,lifeboost flavored decaf coffee ground,65,5,103,3,2.91,4,80.0,1,25.0,12.99,USD,10.99,USD,2,0,0,1,20.0,0,0.0,21.46,USD,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B07VN7FGZ3,2025-03-30,2025-04-05,decaf crazy cups,34,38,1447,28,1.94,28,73.68,2,7.14,16.79,USD,8.18,USD,5,14,4,10,26.32,0,0.0,15.99,USD,,,1,7,1,6,15.79,0,0.0,22.35,USD,,,0,5,0,
PERFECT_SAMPLERS_SELLER,B07VN7FGZ3,2025-03-30,2025-04-05,crazy cups bag decaf coffee cinnamon french toast single bag,58,4,118,4,3.39,3,75.0,1,33.33,22.99,USD,21.99,USD,0,3,0,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B07VN7FGZ3,2025-03-30,2025-04-05,flavored decaf coffee bags,36,12,260,10,3.85,8,66.67,2,25.0,21.99,USD,21.99,USD,0,5,3,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B07VN7FGZ3,2025-03-30,2025-04-05,crazy cups ground coffee,6,128,3413,104,3.05,59,46.09,6,10.17,8.99,USD,21.99,USD,5,34,18,13,10.16,2,15.38,8.99,USD,21.99,USD,2,7,4,6,4.69,2,33.33,9.99,USD,21.99,USD,1,3,2,
PERFECT_SAMPLERS_SELLER,B07VN7FGZ3,2025-03-30,2025-04-05,flavored decaf coffee,1,681,20112,365,1.81,385,56.53,23,5.97,14.45,USD,21.99,USD,37,188,76,136,19.97,8,5.88,12.99,USD,21.99,USD,16,71,22,61,8.96,5,8.2,13.99,USD,21.99,USD,11,33,5,
PERFECT_SAMPLERS_SELLER,B07VN7FGZ3,2025-03-30,2025-04-05,decaf ground coffee,18,1764,52555,455,0.87,723,40.99,5,0.69,11.99,USD,21.99,USD,97,285,90,339,19.22,1,0.29,8.99,USD,21.99,USD,58,142,30,184,10.43,0,0.0,8.99,USD,,,38,77,17,
PERFECT_SAMPLERS_SELLER,B07VN7FGZ3,2025-03-30,2025-04-05,flavored ground coffee,37,1593,42651,10,0.02,755,47.39,2,0.26,8.99,USD,21.99,USD,68,367,152,337,21.16,0,0.0,7.99,USD,,,45,163,73,167,10.48,0,0.0,7.99,USD,,,29,73,40,
PERFECT_SAMPLERS_SELLER,B07VN7FGZ3,2025-03-30,2025-04-05,decaf cherry flavored ground coffee,62,4,89,3,3.37,2,50.0,1,50.0,10.99,USD,10.99,USD,0,1,1,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B07VN7FGZ3,2025-03-30,2025-04-05,camerons decaf coffee,50,73,2313,46,1.99,48,65.75,0,0.0,20.59,USD,,,4,8,12,11,15.07,0,0.0,17.99,USD,,,0,3,2,7,9.59,0,0.0,37.28,USD,,,0,3,2,
PERFECT_SAMPLERS_SELLER,B07VN7FGZ3,2025-03-30,2025-04-05,grocery coffee,67,15,343,1,0.29,3,20.0,1,33.33,10.98,USD,16.49,USD,0,1,1,1,6.67,0,0.0,8.99,USD,,,0,0,1,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B07VN7FGZ3,2025-03-30,2025-04-05,crazy cups ground,46,14,401,13,3.24,7,50.0,1,14.29,10.99,USD,9.89,USD,1,3,0,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B07VN7FGZ3,2025-03-30,2025-04-05,decaf coffee ground flavored,19,69,2142,38,1.77,33,47.83,2,6.06,13.99,USD,9.89,USD,0,12,9,17,24.64,1,5.88,13.99,USD,9.89,USD,0,6,3,11,15.94,0,0.0,13.99,USD,,,0,5,1,
PERFECT_SAMPLERS_SELLER,B07HQTJBSG,2025-03-30,2025-04-05,french vanilla ground coffee,5,159,4303,44,1.02,69,43.4,0,0.0,8.99,USD,,,11,35,9,35,22.01,0,0.0,7.74,USD,,,8,19,1,15,9.43,0,0.0,7.49,USD,,,3,9,1,
PERFECT_SAMPLERS_SELLER,B07HQTJBSG,2025-03-30,2025-04-05,crazy cups decaf french vanilla creme ground coffee,8,2,40,2,5.0,1,50.0,1,100.0,10.99,USD,10.99,USD,0,1,0,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B07HQTJBSG,2025-03-30,2025-04-05,coffee extract cup,6,3,180,2,1.11,45,1500.0,1,2.22,16.24,USD,10.99,USD,0,4,35,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B07HQTJBSG,2025-03-30,2025-04-05,decaf crazy cups ground,9,2,43,1,2.33,1,50.0,1,100.0,10.24,USD,10.24,USD,0,1,0,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B07HQTJBSG,2025-03-30,2025-04-05,"single bag crazy cups flavored ground chocolate coffee, death by chocolate coffee in 10 oz bag, for brewing flavored hot or iced coffee",11,3,179,1,0.56,1,33.33,1,100.0,10.99,USD,10.99,USD,0,1,0,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B07HQTJBSG,2025-03-30,2025-04-05,crazy cups cherry vanilla coffee,7,3,66,2,3.03,2,66.67,1,50.0,10.99,USD,10.99,USD,2,0,0,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B0CT5RFW3Y,2025-03-30,2025-04-05,decaf caramel coffee,20,90,2246,45,2.0,27,30.0,2,7.41,12.99,USD,8.99,USD,0,14,7,15,16.67,0,0.0,12.99,USD,,,0,11,1,6,6.67,0,0.0,12.99,USD,,,0,6,0,
PERFECT_SAMPLERS_SELLER,B0CT5RFW3Y,2025-03-30,2025-04-05,flavored decaf coffee,28,681,20112,16,0.08,385,56.53,1,0.26,14.45,USD,8.99,USD,37,188,76,136,19.97,0,0.0,12.99,USD,,,16,71,22,61,8.96,0,0.0,13.99,USD,,,11,33,5,
PERFECT_SAMPLERS_SELLER,B0CT5RFW3Y,2025-03-30,2025-04-05,caramel coffee grounds,24,162,4144,83,2.0,56,34.57,0,0.0,10.47,USD,,,19,17,8,31,19.14,0,0.0,7.99,USD,,,13,10,3,15,9.26,0,0.0,7.99,USD,,,9,5,1,
PERFECT_SAMPLERS_SELLER,B0CT5RFW3Y,2025-03-30,2025-04-05,decaf coconut coffee ground,31,57,1301,11,0.85,30,52.63,1,3.33,10.99,USD,8.99,USD,1,17,2,6,10.53,0,0.0,10.99,USD,,,1,2,0,3,5.26,0,0.0,10.99,USD,,,1,0,0,
